Job Title,Location,Salary,Min_Salary,Max_Salary,Avg_Salary
Machine Learning Engineer,Visakhapatnam,102279,95158,117896,106527.79935347979
Machine Learning Engineer,Bangalore,100862,83462,118360,100911.3179882386
Software Engineer (Backend),Lucknow,59564,51418,73911,62664.90933934401
Data Scientist,Hyderabad,16755,14214,25105,19659.754147028856
Software Engineer (Frontend),Mumbai,90791,57808,123774,90791.0
Full Stack Developer,Bangalore,225665,188166,270551,229358.99562398705
Software Engineer,Coimbatore,554346,570694,582547,576620.6893113302
Full Stack Developer,Surat,5439,4398,6102,5250.521016081561
Data Scientist,Mumbai,37664,34569,46955,40762.6049586415
Full Stack Developer,Kochi,88646,63908,134975,99442.11740256276
AI Engineer,Surat,539170,121507,528477,324992.2215111147
Data Scientist,Hyderabad,11106,8759,13000,10880.234932458327
Full Stack Developer,Indore,74887,64895,79180,72037.85963224719
Software Engineer (Frontend),Goa,49399,41934,56862,49398.0
Software Engineer (Frontend),Hyderabad,125480,149629,174997,162313.25831244688
Network Engineer,Visakhapatnam,37561,32079,44277,38178.32395139619
Robotics Engineer,Mumbai,63416,57858,69064,63461.79875048314
Technical Writer,Mumbai,61637,48184,76563,62374.08597557786
Software Engineer (Frontend),Surat,24580,25392,25503,25448.395845236362
Data Scientist,Noida,96301,75332,101952,88642.57430743473
Machine Learning Engineer,Hyderabad,215067,201423,253756,227589.71419968526
Data Scientist,Bangalore,272709,189251,314212,251732.30355439207
Embedded Systems Engineer,Hyderabad,55536,29483,77472,53478.38750831997
AR/VR Engineer,Bangalore,80772,74272,87271,80771.5
Software Engineer (Frontend),Kolkata,285620,277656,293584,285620.0
Software Engineer (Backend),Coimbatore,301518,246742,259950,253346.84255827725
Software Engineer,Coimbatore,234767,224428,231582,228005.40483263117
System Administrator,Bangalore,307852,247658,360449,304054.0250826793
Software Engineer (Backend),Bangalore,147744,82010,208405,145207.8874626942
Software Engineer,Trivandrum,113262,74635,152858,113746.71425306838
Software Engineer,Kochi,190947,138931,267907,203419.5985492012
Game Developer,Chandigarh,49375,40141,53696,46919.10727074388
Software Engineer,Kolkata,146173,137242,148762,143002.8174572193
QA Engineer,Kolkata,36327,26946,55727,41336.982653347106
AR/VR Engineer,Mumbai,1030033,675295,1456154,1065724.5
AI Engineer,Mumbai,125979,78476,179908,129192.43429629278
Data Scientist,Bangalore,88260,78298,99775,89037.1425352367
Embedded Systems Engineer,Surat,27350,26024,28674,27349.755236619952
Information Security Engineer,Bhubaneswar,172065,141006,211149,176078.3160718012
Full Stack Developer,Chandigarh,1115541,896189,1408655,1152422.5502912055
AI Engineer,Hyderabad,25841,22264,32201,27232.683047157312
Machine Learning Engineer,Bangalore,74690,68990,81149,75069.92252197635
Software Engineer (Backend),Bhubaneswar,120356,136548,158013,147280.79183601198
Embedded Systems Engineer,Lucknow,33717,32033,35399,32564.1183175893
Software Engineer,Surat,402633,683139,362331,522735.3859591344
Software Engineer,Goa,100963,88111,108611,98361.43352562566
Machine Learning Engineer,Indore,212261,194462,237022,215742.4678278867
Full Stack Developer,Kolkata,14038,8647,20150,14398.866988848844
Full Stack Developer,Kolkata,21050,19096,23166,21131.36435198856
Software Engineer,Hyderabad,14309,168810,230244,199527.9153870174
Software Engineer,Coimbatore,76952,57914,95364,76639.4030058677
Network Engineer,Bangalore,90633,81441,93027,87234.82470170085
Machine Learning Engineer,Visakhapatnam,98591,82416,109564,95990.65381792278
AI Engineer,Bangalore,54865,29369,78791,54080.37694774747
Software Engineer (Backend),Gurgaon,365417,253991,476843,365417.0
QA Engineer,Kochi,104393,95671,109447,102559.38563853879
Software Engineer,Bangalore,87094,71436,103792,87614.8071056309
Senior Software Engineer,Bangalore,669340,576958,752897,664927.7258505237
DevOps Engineer,Gurgaon,488605,271812,328661,300236.93621763133
Machine Learning Engineer,Bangalore,120059,98717,129709,114213.45757780141
Machine Learning Engineer,Hyderabad,168397,156869,182873,169871.660356061
Data Scientist,Hyderabad,51664,39232,72654,55943.91063397122
Data Scientist,Bangalore,628851,458849,869641,664245.2030384787
Software Engineer (Frontend),Surat,81963,77455,86486,81970.97037462097
Principal Engineer,Gurgaon,62771,56895,68647,60784.46715375731
Data Scientist,Bangalore,128129,109491,190156,149824.03819402322
Software Engineer (Backend),Bangalore,121701,103543,142505,123024.23468328506
Cloud Engineer,Mumbai,168450,151973,189233,170603.2756205434
Full Stack Developer,Mumbai,306324,279312,386111,332712.04473703855
Machine Learning Engineer,Bangalore,124483,110756,137432,124094.30627470085
Software Engineer,Trivandrum,22725,12309,32903,22606.39012230161
Software Engineer,Kochi,66997,67797,74538,71167.75499020131
Cloud Engineer,Noida,288605,272485,314606,293546.2845280012
AI Engineer,Chennai,67034,37253,102806,70030.2060475158
Mobile Developer,Pune,1378,997,1470,1233.5
Game Developer,Hyderabad,38579,29865,43983,36924.294416677185
Machine Learning Engineer,Coimbatore,84446,69500,88735,79117.86115034798
Software Engineer (Backend),Noida,158913,126500,156818,141659.30873564602
AI Engineer,Hyderabad,155367,112881,197978,155429.8011827176
Full Stack Developer,Hyderabad,184014,139932,198945,169439.01497300476
Product Manager,Bangalore,68926,63884,79164,71524.04240666771
UI/UX Designer,Bangalore,224064,212159,266184,239171.9614889115
System Administrator,Noida,14241,14381,19263,16822.315440877854
AI Engineer,Nagpur,249362,49019,219010,134015.14465899512
AI Engineer,Bangalore,26109,22076,33885,27980.70130958644
Software Engineer (Backend),Visakhapatnam,137959,104007,171910,137958.5
Full Stack Developer,Bhubaneswar,30330,22224,44384,33304.670476772735
AI Engineer,Bangalore,655287,457540,710784,584162.7254283068
Full Stack Developer,Mumbai,233912,154554,324852,239703.38398998918
QA Engineer,Hyderabad,1655416,1047706,2063576,1555641.1933290577
Data Scientist,Chennai,11255,8525,13920,11223.058286892086
Embedded Systems Engineer,Bangalore,422304,338401,469305,403853.96668182535
Software Engineer (Frontend),Kochi,52163,40838,71960,56399.22245440209
Full Stack Developer,Jaipur,10482,7226,14634,10930.620256803648
Software Engineer (Frontend),Lucknow,33043,30258,35828,33043.0
Software Engineer (Frontend),Hyderabad,658146,598210,742040,670125.5182367773
NLP Engineer,Kolkata,42553,29720,77474,53597.615965215664
Software Engineer,Gurgaon,337028,316460,363973,340217.1202889922
Data Scientist,Indore,271992,166203,415562,290882.7352133901
Software Engineer (Frontend),Hyderabad,20201,16489,22067,19278.328006330747
Software Engineer,Indore,19984,15688,23609,19649.279572024083
Machine Learning Engineer,Bangalore,115330,105964,123957,114961.00972990232
Software Engineer (Frontend),Nagpur,120534,116744,124323,120533.5
AI Engineer,Mumbai,102144,139330,85492,112411.60520348854
Software Engineer (Frontend),Indore,54399,44291,64506,54398.5
Site Reliability Engineer,Bangalore,262407,187009,384445,285727.1748371081
Software Engineer (Backend),Kochi,141810,75282,208337,141809.5
Software Engineer (Backend),Hyderabad,5846,4512,8742,6627.0
Software Engineer (Frontend),Bangalore,43236,30098,49378,39738.14224509964
AI Engineer,Ahmedabad,78462,58862,98933,78897.80645543341
Software Engineer,Hyderabad,918250,579045,917671,748358.4531404723
Software Engineer,Coimbatore,360580,186703,504315,345509.7091157829
Computer Vision Engineer,Pune,26067,22912,33324,28118.83957235292
Software Engineer,Hyderabad,506876,406261,588514,497387.85932319635
Data Scientist,Indore,682177,414319,1007912,711115.9432207927
Software Engineer,Mumbai,869,561,1077,819.5080930040203
Machine Learning Engineer,Surat,199263,177712,215417,196565.25245326175
Software Engineer (Frontend),Bhubaneswar,119574,101781,150310,126046.40678106874
Software Engineer (Frontend),Chennai,953961,611995,1515730,1063862.9679970895
AR/VR Engineer,Hyderabad,16427,14529,26469,20499.45842376309
AI Engineer,Coimbatore,352251,321627,439685,380656.3453378698
Data Scientist,Chennai,520875,277104,814099,545602.0051605254
Technical Architect,Delhi,225126,214922,235328,225125.0
Software Engineer (Frontend),Bangalore,44172,49513,59549,54531.67519596257
Software Engineer,Bangalore,1373668,1093709,1771033,1432371.5445387608
Software Engineer,Delhi,506815,304283,730198,517240.9318871639
AI Engineer,Lucknow,85358,74193,91927,83060.7123201763
Machine Learning Engineer,Kochi,104972,90776,116848,103812.13343955085
Full Stack Developer,Visakhapatnam,7010,5007,10418,7712.882205930184
Software Engineer,Bangalore,39178,24309,52114,38212.384885109896
Software Engineer,Jaipur,728416,407876,1026253,717065.0370083379
Machine Learning Engineer,Jaipur,137389,127101,155532,141317.26107863444
Data Scientist,Surat,10045,5962,14541,10251.574112586259
Software Engineer,Coimbatore,353560,330301,340231,335266.64867479063
Machine Learning Engineer,Bangalore,102212,94902,111160,103031.47330776471
Software Engineer (Frontend),Chennai,10522,10130,12245,11188.109001713688
Full Stack Developer,Mumbai,130165,68647,194822,131734.92829193693
Full Stack Developer,Pune,782697,565000,925544,745272.1475381642
Full Stack Developer,Hyderabad,94131,64926,124699,94812.92054993463
Software Engineer (Backend),Chennai,770090,575453,777166,676309.9334898958
Blockchain Developer,Nagpur,298920,157903,457356,307630.1946643669
Full Stack Developer,Chennai,28069,21227,36990,29108.929978091986
Technical Writer,Bangalore,750101,732575,1056519,894547.6132929237
Software Engineer,Kochi,68961,44040,91047,67544.32763706075
Full Stack Developer,Pune,133888,97805,193990,145897.92898507492
Software Engineer (Frontend),Noida,175862,141678,210046,175862.0
Data Scientist,Bangalore,605993,389919,744140,567029.9779561169
QA Engineer,Mumbai,94802,64859,108021,86440.53927324867
Principal Engineer,Chandigarh,29225,26955,31494,29225.302035669134
Lead Data Scientist,Ahmedabad,29022,10788,73041,41915.20937704427
Software Engineer,Bhubaneswar,25611,24110,28566,26338.245677615665
Data Engineer,Mumbai,57079,36143,78330,57237.052445192334
QA Engineer,Hyderabad,38131,25482,42272,33877.281270211664
AI Engineer,Bangalore,190701,140371,243464,191917.91618407337
Software Engineer (Frontend),Delhi,45636,38233,65829,52031.305863457295
Senior Software Engineer,Indore,48022,42541,67524,55032.87571642892
Mobile Developer,Bangalore,87196,53606,119112,86359.52637967138
iOS Developer,Surat,346308,274440,393087,333764.1408813661
Full Stack Developer,Hyderabad,36367,17501,51445,34473.5112947234
Software Engineer,Hyderabad,965771,566347,1294035,930191.3178572259
Software Engineer,Mumbai,430244,320759,467906,394333.11746879306
AI Engineer,Hyderabad,74741,40844,122556,81700.59557490317
Full Stack Developer,Kolkata,240657,157046,315063,236055.057563318
Software Engineer,Mumbai,74536,45857,104192,75024.97624156921
Software Engineer,Chandigarh,4886,3740,5935,4837.767556005615
Software Engineer,Mumbai,401555,351710,437137,394423.7881483635
Software Engineer (Frontend),Lucknow,9883,7584,12182,9883.0
Android Developer,Pune,63378,53275,73480,63377.68420432014
Software Engineer (Frontend),Bangalore,161843,139859,154995,147427.8026763624
Software Engineer,Bangalore,232514,122654,319874,221264.14894591633
Computer Vision Engineer,Indore,14082,9963,19901,14932.956556663736
Lead Data Scientist,Hyderabad,244697,200793,312540,256667.29321394913
Full Stack Developer,Mumbai,14045,8774,19418,14096.514978201487
Blockchain Developer,Hyderabad,161436,114539,205274,159907.19750188466
Software Engineer,Ahmedabad,69786,51752,84718,68235.3683775437
Software Engineer,Bangalore,18805,14916,22481,18698.984164263933
Cybersecurity Analyst,Bangalore,732294,707139,1071193,889166.8288917444
AI Engineer,Hyderabad,940725,316397,1705301,1010849.1850080309
Data Scientist,Coimbatore,161834,127971,197426,162699.0053072714
Product Manager,Hyderabad,128759,110874,143829,127352.39278075928
Software Engineer,Delhi,3355617,4601,7073,5837.543285238351
Software Engineer,Bangalore,480810,408788,562776,485782.7721945249
Machine Learning Engineer,Gurgaon,114943,98626,123592,111109.5095588763
Full Stack Developer,Lucknow,62504,45276,78773,62025.20867406583
Software Engineer,Bangalore,69443,67118,71133,69126.06160655679
Software Engineer (Backend),Bangalore,24043,13257,34827,24042.0
Machine Learning Engineer,Nagpur,200654,184856,225903,205379.93954807584
Full Stack Developer,Bangalore,161105,117407,189769,153588.61441884577
Machine Learning Engineer,Goa,163652,138363,188774,163569.07489037697
Software Engineer (Backend),Chandigarh,109032,58962,140438,99700.42478669737
AI Engineer,Surat,28962,6906,35964,21435.47216883598
Data Scientist,Ahmedabad,127785,69269,204600,136935.16793622784
Data Scientist,Surat,406742,325785,463319,394552.43332079117
Software Engineer (Frontend),Noida,406407,358096,474840,416468.0
Research Scientist,Ahmedabad,125873,129771,132569,131170.4745399324
Principal Engineer,Bangalore,250222,100088,625555,362821.9
Machine Learning Engineer,Mumbai,118885,95240,136355,115798.13743210572
Senior Software Engineer,Bangalore,181427,133207,259817,196512.47479448258
Software Engineer,Bangalore,594074,485643,657441,571542.8886256424
Data Scientist,Lucknow,38095,24214,50814,37514.58821843596
Software Engineer,Mumbai,105043,67828,132933,100380.93292472823
Software Engineer,Mumbai,1715423,1006024,2401468,1703746.282250964
Software Engineer (Frontend),Bangalore,23474,27431,35125,31278.84093417962
Senior Software Engineer,Gurgaon,10900,10756,12183,11470.417056295722
Software Engineer,Pune,81195,65954,109745,87850.16419365392
AI Engineer,Jaipur,23137,16958,31524,24241.612017391548
AI Engineer,Ahmedabad,32002,30141,86793,58467.76724186375
Software Engineer (Backend),Hyderabad,230923,151550,313811,232680.5
Machine Learning Engineer,Coimbatore,152591,122950,181165,152057.99201319006
Site Reliability Engineer,Bangalore,523797,297843,539524,418683.5069916374
Software Engineer (Frontend),Hyderabad,1618835,1459511,2922716,2191114.060771972
Computer Vision Engineer,Visakhapatnam,26155,24361,31412,27887.08533839793
Full Stack Developer,Hyderabad,72405,36200,117093,76646.79061211321
Full Stack Developer,Coimbatore,72428,34752,108862,71807.51788480693
Junior Developer,Bangalore,73828,63507,79347,71427.46542624044
Software Engineer (Backend),Indore,24502,19325,29678,24501.5
Research Scientist,Goa,8365,7538,8538,8038.623905568973
Software Engineer (Frontend),Noida,103863,85149,140366,112758.16075900878
Robotics Engineer,Hyderabad,178514,158802,204259,181531.2422185223
UI/UX Designer,Gurgaon,250025,218370,282352,250361.67681754415
Site Reliability Engineer,Lucknow,6517,7105,7559,7332.324739867872
AI Engineer,Bangalore,400739,343636,563714,453675.40514126874
Full Stack Developer,Bangalore,217178,147370,340729,244049.93018102756
Full Stack Developer,Visakhapatnam,89139,63156,113070,88113.62421793252
Machine Learning Engineer,Bangalore,115581,103035,138197,120616.63313531756
Software Engineer (Backend),Hyderabad,72513,69139,75885,72512.0
Senior Software Engineer,Coimbatore,1042234,723795,1381298,1052546.5608450049
Software Engineer,Indore,51441,45349,49684,47517.25509952348
Senior Software Engineer,Hyderabad,130459,119996,134868,127432.51648667807
Machine Learning Engineer,Goa,144253,125569,155897,140733.73616480143
Software Engineer,Bangalore,375754,364989,363291,364140.34489114356
AI Engineer,Kolkata,47090,118633,143427,131030.27494986216
AI Engineer,Goa,851453,346269,1964651,1155460.8034466065
Mobile Developer,Bangalore,92021,83512,89402,86457.20795148885
Software Engineer (Backend),Bangalore,197816,194068,284682,239375.77276475605
Machine Learning Engineer,Mysore,109302,91159,126960,109059.66199564462
AI Engineer,Coimbatore,320407,160505,461706,311106.1266245239
Machine Learning Engineer,Bangalore,206194,179237,231756,205496.64362756308
Machine Learning Engineer,Mumbai,164739,133501,190881,162191.4807294492
Data Scientist,Mumbai,122381,64492,169347,116919.79361386753
Senior Software Engineer,Gurgaon,115021,174853,74008,124431.17136313158
Software Engineer,Gurgaon,3154930,91153,108333,99743.47066681198
Software Engineer,Bangalore,591022,389358,773042,581200.3973005321
AI Engineer,Jaipur,577114,314437,817307,565872.888923375
UI/UX Designer,Delhi,206781,171857,223801,197829.67323147942
Software Engineer,Hyderabad,7925,6194,10471,8332.953792894596
Software Engineer,Indore,146095,69439,219805,144622.64170556457
AI Engineer,Goa,144864,121427,153331,137379.08542074435
Embedded Systems Engineer,Chennai,40849,34865,44851,39858.5923697278
Android Developer,Hyderabad,381456,250535,472511,361523.7405267571
AR/VR Engineer,Kolkata,1326413,986704,1919462,1453083.177288145
Machine Learning Engineer,Lucknow,161218,136813,171232,154023.17748302917
Data Engineer,Indore,122702,72763,144118,108440.92035410722
Software Engineer (Frontend),Bhubaneswar,187523,186616,255263,220939.6621260095
Full Stack Developer,Surat,131982,117571,159791,138681.3210963531
Data Scientist,Coimbatore,3660336,2524954,4655391,3590172.927492557
QA Engineer,Mumbai,79878,63728,91805,77766.82649583988
Full Stack Developer,Pune,104087,71555,146835,109195.52128672285
Game Developer,Bangalore,45802,55969,37583,46776.78773209576
Software Engineer (Frontend),Visakhapatnam,268955,214253,281034,247644.04281671188
Network Engineer,Trivandrum,5637,5271,5912,5592.033481603417
Software Engineer (Frontend),Bangalore,226241,151274,215544,183409.6272090132
Software Engineer,Mumbai,547554,499266,673753,586510.0051823925
Machine Learning Engineer,Ahmedabad,190908,179792,220243,200018.16970707168
UI/UX Designer,Jaipur,197937,181246,228057,204651.7074485318
NLP Engineer,Hyderabad,267001,257764,276237,268414.77066970064
Data Scientist,Hyderabad,19229,16431,20657,18544.227203177175
Software Engineer (Backend),Jaipur,27564,25143,29984,27563.5
Software Engineer,Bangalore,756427,679168,789080,734124.5231639664
iOS Developer,Kolkata,14606,8048,22437,15243.229136040663
Software Engineer,Bangalore,360783,357275,381796,369535.74647640804
AI Engineer,Hyderabad,301101,192870,437209,315040.31910148327
Machine Learning Engineer,Goa,146850,121404,161659,141532.29945760762
DevOps Engineer,Nagpur,75764,58759,81469,70114.0
Software Engineer,Ahmedabad,1896093,1904213,2095444,1999829.257708705
Machine Learning Engineer,Pune,144494,122034,162124,142079.39130485035
AI Engineer,Lucknow,176572,143687,220668,182177.8901191178
Machine Learning Engineer,Noida,126679,118965,142526,130745.7763141008
Software Engineer (Frontend),Gurgaon,14774,12001,17546,14773.5
Software Engineer,Jaipur,18716,15349,21445,18397.410611601044
Machine Learning Engineer,Mysore,90857,83984,95850,89917.46923825599
Blockchain Developer,Hyderabad,159746,92160,234346,163253.59044465367
Machine Learning Engineer,Chennai,77118,71111,82307,76709.56679037656
Software Engineer,Kochi,151453,86404,217586,151995.33889469612
Software Engineer (Backend),Ahmedabad,68083,52837,78071,65454.62363347973
AI Engineer,Chandigarh,35638,22192,61138,41665.81835157636
Embedded Systems Engineer,Chennai,974132,958947,1074205,1016576.7668663599
Software Engineer (Backend),Coimbatore,214,185,334,260.30519353196473
Software Engineer,Mumbai,32576,24565,46248,35407.190023817384
Software Engineer,Goa,524499,496468,570913,533690.6461054793
AI Engineer,Bangalore,59349,17667,76244,46956.14517237158
Software Engineer (Backend),Bangalore,254743,204725,304759,254742.0
Data Scientist,Noida,35546,27664,40842,34253.55617027942
Machine Learning Engineer,Nagpur,131040,111803,149006,130404.84156158887
Software Engineer,Bangalore,522671,421869,566929,494399.4004621457
Software Engineer (Backend),Bangalore,216163,176431,255026,215729.22180587746
Data Scientist,Visakhapatnam,27249,10191,72380,41286.24983642764
Data Scientist,Bangalore,82756,65505,108657,87081.208083851
DevOps Engineer,Hyderabad,95701,63350,88525,75937.88854842416
Machine Learning Engineer,Kochi,101045,81511,111679,96595.45378006267
Software Engineer (Frontend),Hyderabad,46052,42168,57876,50022.504653280106
Machine Learning Engineer,Hyderabad,148683,129019,175388,152203.93944542125
Product Manager,Bangalore,62229,58095,73368,65732.33152580897
Data Scientist,Hyderabad,57515,39936,67881,53909.216184491495
Full Stack Developer,Pune,43237,31834,62817,47326.04783618591
Software Engineer,Mumbai,59594,58735,62224,60479.96127719234
Data Scientist,Indore,1166041,781915,1711518,1246716.7521080524
Software Engineer (Frontend),Chandigarh,62847,46209,72176,59192.5
Android Developer,Goa,553835,456491,651177,553834.5035568997
Software Engineer (Frontend),Mumbai,182413,170115,206638,188376.96708527653
Junior Developer,Mumbai,148500,119900,169987,144944.2376277284
Senior Software Engineer,Mumbai,40502,24516,52942,38729.08488114842
Product Manager,Bangalore,134802,125238,157778,141508.35505227375
Cloud Engineer,Ahmedabad,118180,109697,136172,122935.09116718595
Research Scientist,Nagpur,106018,108430,117360,112895.67856072995
Robotics Engineer,Nagpur,179363,152198,191062,171630.8771233495
Data Scientist,Hyderabad,108774,70953,179666,125309.91543378658
AI Engineer,Bangalore,253174,204611,280919,242765.5620831707
Software Engineer (Frontend),Bangalore,18556,5730,45655,25692.974637454936
Software Engineer,Mumbai,128029,132872,139229,136050.964656186
Data Scientist,Lucknow,63451,58862,66075,62468.5852897044
Machine Learning Engineer,Hyderabad,171430,158630,195264,176947.47252176434
Machine Learning Engineer,Bangalore,108173,100826,119258,110042.288355111
AI Engineer,Hyderabad,43469,37979,52196,45087.97567632378
Full Stack Developer,Mumbai,605482,501076,659568,580322.5631401254
Software Engineer,Lucknow,82834,66667,94919,80793.50357029808
Software Engineer (Frontend),Bangalore,91594,74949,142620,108784.95669137442
Full Stack Developer,Bangalore,1290996,770593,1884021,1327307.5386051997
Embedded Systems Engineer,Ahmedabad,442207,414407,470005,442206.77012293314
Full Stack Developer,Bangalore,228453,213087,244347,228717.37211799092
Data Scientist,Chandigarh,8375,5005,12766,8885.94176475999
Software Engineer,Jaipur,34265,27878,37994,32936.764601103176
Machine Learning Engineer,Delhi,136500,124018,157903,140961.2844884618
AI Engineer,Mysore,116184,35082,182835,108959.15613145006
AI Engineer,Hyderabad,64309,48815,89436,69126.05011060376
Software Engineer,Mumbai,229996,180202,282943,231572.81568941823
Software Engineer,Gurgaon,518230,189339,1275750,732545.2783976401
Full Stack Developer,Bangalore,380510,327278,458238,392758.29354358074
Software Engineer,Mumbai,978445,956900,1051080,1003990.7994967935
Technical Writer,Bangalore,23555,18085,29023,23554.555203461074
Full Stack Developer,Jaipur,337350,226222,524394,375308.8958049919
Software Engineer (Backend),Mumbai,241119,150177,275747,212962.4692590854
Cloud Engineer,Mysore,47437,41104,52745,46924.826863211354
Data Scientist,Bangalore,11688,8998,15770,12384.136774840565
Full Stack Developer,Kochi,645692,532545,983530,758038.1890867352
AI Engineer,Goa,301573,249115,331214,290165.0091574961
Software Engineer,Mumbai,361924,273987,417058,345522.6632670488
Full Stack Developer,Coimbatore,85651,50400,106599,78500.12762118771
UI/UX Designer,Bangalore,171562,138574,200282,169428.3122267546
AI Engineer,Hyderabad,12986,10372,16057,13215.28927986856
Data Scientist,Hyderabad,202346,136589,263960,200274.58678323717
Full Stack Developer,Mumbai,193447,185322,238019,211671.20415769593
Software Engineer,Bhubaneswar,176137,151915,181761,166838.51047239517
Software Engineer,Lucknow,32379,26619,38511,32565.322782476273
Site Reliability Engineer,Bangalore,361821,298816,484642,391729.8390513334
QA Engineer,Bangalore,265739,228079,284938,256508.98847614005
Full Stack Developer,Bhubaneswar,227417,181497,259539,220518.2982393002
AI Engineer,Hyderabad,50181,39440,80056,59748.22601139972
Software Engineer,Kolkata,90867,67480,120402,93941.89417039494
Data Engineer,Mumbai,116794,91702,125084,108393.71543168653
Software Engineer,Kochi,86325,66209,100251,83230.19858739394
Data Scientist,Delhi,85289,64738,101375,83056.965494762
AR/VR Engineer,Bangalore,756317,586325,888302,737314.0511442346
Software Engineer,Gurgaon,98870,94477,104509,99493.42280619613
Software Engineer,Bhubaneswar,17346,10453,22527,16490.491735626318
Machine Learning Engineer,Pune,222943,185410,262433,223922.10925861297
Database Administrator,Mumbai,83738,73316,97810,85563.62815615683
Software Engineer (Backend),Mumbai,134075,121193,146955,134074.0
Machine Learning Engineer,Bangalore,122634,107094,138675,122885.24947219415
Research Scientist,Pune,358217,361644,361738,361691.8945520886
Full Stack Developer,Mumbai,460679,324964,578748,451856.6287131888
Full Stack Developer,Bangalore,546972,488538,607157,547848.1595714567
Software Engineer (Backend),Bhubaneswar,129782,87820,251328,169574.47385867665
Software Engineer (Backend),Hyderabad,110956,100012,121900,110956.0
Software Engineer (Backend),Bangalore,392044,320613,465174,392894.1815984674
AI Engineer,Goa,25348,17572,34247,25910.004149367407
Full Stack Developer,Noida,43370,33872,51541,42707.16784545999
Software Engineer,Delhi,4136,3595,5796,4695.974837088797
Software Engineer (Backend),Kochi,54421,36083,85663,60873.26290490736
Data Scientist,Goa,59892,45822,82111,63967.311320930385
Machine Learning Engineer,Pune,193424,161061,229673,195367.79587512751
Software Engineer,Visakhapatnam,770235,582829,927220,755025.0629455028
Software Engineer (Frontend),Coimbatore,151890,123645,180134,151889.5
AI Engineer,Visakhapatnam,180968,117174,260963,189069.04933034646
AI Engineer,Hyderabad,2769,2296,3367,2831.8935973786247
Software Engineer (Backend),Hyderabad,337643,314797,360489,337643.0
Full Stack Developer,Hyderabad,632315,531364,848716,690040.8512006612
Machine Learning Engineer,Goa,198041,171495,227093,199294.1856735796
Full Stack Developer,Bangalore,154577,75609,259480,167545.28901566012
Cloud Engineer,Bangalore,98517,86124,110903,98513.81380715291
Data Engineer,Bangalore,144928,83681,207342,145511.88884496252
Software Engineer (Frontend),Delhi,21403,18757,23111,20934.0
Database Administrator,Bangalore,238200,193842,282675,238259.20263757405
Full Stack Developer,Hyderabad,220764,187065,268870,227968.18884091615
Full Stack Developer,Kochi,494727,437135,623007,530071.4382859131
Machine Learning Engineer,Hyderabad,223576,185742,246089,215916.33916291845
Full Stack Developer,Gurgaon,296403,263891,349336,306613.5969944076
AI Engineer,Indore,17819,13173,25790,19482.149353152923
Full Stack Developer,Hyderabad,49760,40715,52696,46706.24637923496
AI Engineer,Bangalore,928394,707663,1123719,915691.6569691526
Software Engineer (Backend),Kolkata,152593,126464,201179,163821.85175281522
Software Engineer (Backend),Ahmedabad,80411,60985,91153,76069.52377010818
AI Engineer,Visakhapatnam,21634,14181,29652,21917.11879094938
Software Engineer,Mumbai,37001,25138,38806,31972.08730910848
Site Reliability Engineer,Bangalore,83403,71450,94418,82934.40240734062
AI Engineer,Surat,3964,3484,4211,3847.964895091132
Software Engineer (Frontend),Bangalore,107784,88719,126240,107480.18460387594
AI Engineer,Hyderabad,88667,78234,105687,91960.9362870495
Software Engineer (Frontend),Bangalore,447165,368713,523172,445943.24756173114
Network Engineer,Bangalore,301941,264760,349652,307206.3018781052
Software Engineer (Frontend),Noida,32628,31078,34177,32627.5
Software Engineer,Mumbai,68014,60951,83949,72450.58274841984
Game Developer,Hyderabad,7992,6124,10241,8183.2771273458775
Junior Developer,Kochi,227813,198534,253830,226182.4807771027
Software Engineer (Frontend),Indore,122763,114712,134929,124820.80786012416
AI Engineer,Bangalore,51121,25964,77449,51706.87108133819
Software Engineer (Frontend),Hyderabad,15049,28856,30987,29922.132215419417
Software Engineer (Frontend),Mumbai,102108,81609,138810,110210.14346048985
NLP Engineer,Bangalore,377657,310197,425006,367601.90862019616
Software Engineer,Chandigarh,11039,9050,13377,11213.530332594633
AI Engineer,Hyderabad,153378,107267,198164,152716.14662875488
Data Scientist,Mumbai,35849,26909,44572,35740.99806430723
Full Stack Developer,Hyderabad,338758,258757,418626,338691.92441148823
AR/VR Engineer,Hyderabad,83116,50111,116427,83269.34372274451
AI Engineer,Mumbai,215082,168531,252456,210494.04795710868
Machine Learning Engineer,Trivandrum,94736,81097,109024,95061.0828073363
System Administrator,Bhubaneswar,157939,107916,241607,174761.990068183
Product Manager,Visakhapatnam,158407,135424,181041,158232.7801537867
Software Engineer (Frontend),Bangalore,309655,253942,346182,300062.504652288
Software Engineer (Frontend),Ahmedabad,328554,353382,473173,413278.3816131934
AI Engineer,Delhi,78517,11983,56604,34294.26105903211
Software Engineer (Frontend),Gurgaon,71368,48831,84486,66658.82539552188
Full Stack Developer,Bangalore,478822,424462,615415,519938.9106760451
AI Engineer,Coimbatore,247184,135904,377236,256570.51097749523
AI Engineer,Bangalore,176595,111326,244872,178099.59668356026
Software Engineer (Backend),Kochi,592414,314586,645405,479996.25569369574
Full Stack Developer,Bangalore,550678,464167,641357,552762.844284002
Software Engineer,Goa,70422,57474,81003,69238.75057327856
Software Engineer,Lucknow,272611,254287,410795,332541.4675518436
Software Engineer,Ahmedabad,165815,157259,178111,167685.42420958803
