Job Title,Location,Salary,Min_Salary,Max_Salary,Avg_Salary
QA Engineer,Mumbai,188823,144134,290160,217147.0
Machine Learning Engineer,Delhi,143071,127770,251475,189622.5
Cybersecurity Analyst,Mumbai,92400,82412,147913,115162.5
Software Engineer (Backend),Mumbai,248823,159534,275324,217429.0
Data Engineer,Hyderabad,108163,67137,129908,98522.5
Game Developer,Mumbai,199587,96071,203976,150023.5
Software Engineer,Pune,103655,80059,148809,114434.0
System Administrator,Gurgaon,157526,114997,236139,175568.0
Full Stack Developer,Mumbai,179748,103536,194507,149021.5
Embedded Systems Engineer,Delhi,324627,166847,347007,256927.0
AI Engineer,Mumbai,259826,159258,315572,237415.0
AI Engineer,Bangalore,98433,73526,159385,116455.5
iOS Developer,Mumbai,149042,118792,219377,169084.5
NLP Engineer,Chennai,438829,259936,498956,379446.0
Cybersecurity Analyst,Kochi,106310,72060,142915,107487.5
AI Engineer,Chennai,214572,110850,239418,175134.0
AI Engineer,Mysore,184878,114158,240372,177265.0
QA Engineer,Kolkata,128325,125266,249490,187378.0
Research Scientist,Trivandrum,304019,161971,329760,245865.5
Machine Learning Engineer,Chandigarh,111975,49967,103148,76557.5
Software Engineer (Backend),Mumbai,249536,163979,301359,232669.0
NLP Engineer,Pune,106920,90876,178610,134743.0
Principal Engineer,Mumbai,558150,378279,773583,575931.0
Software Engineer,Hyderabad,96614,73691,137426,105558.5
Software Engineer,Chennai,136193,90881,183018,136949.5
Full Stack Developer,Bangalore,213955,129558,237849,183703.5
Senior Software Engineer,Hyderabad,202367,162866,280725,221795.5
Full Stack Developer,Mumbai,295758,195337,367717,281527.0
iOS Developer,Pune,251554,166835,325197,246016.0
Robotics Engineer,Pune,167005,135407,309273,222340.0
Robotics Engineer,Goa,88303,72793,157582,115187.5
Research Scientist,Lucknow,147190,129812,259177,194494.5
Software Engineer (Frontend),Chandigarh,97441,66666,122856,94761.0
Software Engineer (Backend),Pune,211752,139401,246893,193147.0
DevOps Engineer,Trivandrum,195310,108354,214528,161441.0
Blockchain Developer,Chennai,223899,161574,308876,235225.0
Cloud Engineer,Delhi,176379,157827,293574,225700.5
Cybersecurity Analyst,Hyderabad,216300,130908,244182,187545.0
Full Stack Developer,Pune,215032,158680,276762,217721.0
Data Scientist,Pune,254511,213321,450148,331734.5
Full Stack Developer,Delhi,177395,106052,204505,155278.5
Software Engineer (Frontend),Kochi,129768,81703,151930,116816.5
Data Scientist,Pune,177697,144178,287666,215922.0
Technical Architect,Goa,222368,145464,298589,222026.5
Information Security Engineer,Chandigarh,105306,58842,121815,90328.5
AR/VR Engineer,Goa,117870,62717,124388,93552.5
Machine Learning Engineer,Delhi,317399,182513,357562,270037.5
Cloud Engineer,Mumbai,85455,62451,115783,89117.0
Cloud Engineer,Chennai,243737,156361,290727,223544.0
Data Engineer,Chennai,148595,99976,190799,145387.5
Technical Writer,Chennai,113371,99267,192960,146113.5
Technical Writer,Noida,235255,161534,347866,254700.0
Lead Data Scientist,Mumbai,599909,440697,875808,658252.5
Software Engineer (Backend),Mysore,241162,154062,276185,215123.5
Principal Engineer,Chennai,531290,419822,814543,617182.5
Cloud Engineer,Nagpur,96599,76512,144535,110523.5
DevOps Engineer,Ahmedabad,130023,88151,176220,132185.5
Software Engineer (Frontend),Indore,198185,144854,262956,203905.0
Lead Data Scientist,Gurgaon,380318,310883,588810,449846.5
Database Administrator,Trivandrum,81192,53389,108970,81179.5
Product Manager,Pune,195006,111368,217676,164522.0
Network Engineer,Delhi,224919,105969,207499,156734.0
Software Engineer (Frontend),Ahmedabad,56846,52006,86361,69183.5
Machine Learning Engineer,Hyderabad,230530,145945,310949,228447.0
Mobile Developer,Kolkata,165262,156344,294926,225635.0
DevOps Engineer,Delhi,157196,132459,251341,191900.0
Machine Learning Engineer,Goa,137425,77650,161002,119326.0
Full Stack Developer,Hyderabad,95731,91630,163885,127757.5
Software Engineer (Backend),Bangalore,96661,88804,168157,128480.5
Computer Vision Engineer,Mumbai,105224,98848,199131,148989.5
Network Engineer,Mumbai,69703,49863,94712,72287.5
Blockchain Developer,Jaipur,144365,93918,194131,144024.5
AI Engineer,Chennai,139558,102074,202123,152098.5
Cybersecurity Analyst,Mumbai,259538,195871,378723,287297.0
Software Engineer,Pune,94624,76670,140333,108501.5
Android Developer,Hyderabad,103753,74411,143402,108906.5
Cybersecurity Analyst,Chandigarh,104169,100273,187987,144130.0
Data Scientist,Hyderabad,147435,110139,236800,173469.5
Junior Developer,Trivandrum,68359,44419,76198,60308.5
Mobile Developer,Kolkata,109245,63460,122546,93003.0
Full Stack Developer,Lucknow,127035,127021,223186,175103.5
Software Engineer (Backend),Pune,64569,54922,98602,76762.0
Data Engineer,Hyderabad,145302,142845,266820,204832.5
Technical Writer,Nagpur,112126,73540,149373,111456.5
Software Engineer,Hyderabad,191799,152639,291702,222170.5
Cybersecurity Analyst,Visakhapatnam,49126,48440,92550,70495.0
Software Engineer (Frontend),Bangalore,165400,147743,288515,218129.0
Cloud Engineer,Delhi,54087,53080,103017,78048.5
System Administrator,Hyderabad,139042,70130,142045,106087.5
Full Stack Developer,Kolkata,211222,107991,212979,160485.0
Software Engineer (Frontend),Ahmedabad,117105,82335,150013,116174.0
Game Developer,Chennai,94656,56999,109833,83416.0
Software Engineer (Backend),Visakhapatnam,231223,160085,286810,223447.5
Cybersecurity Analyst,Bangalore,144226,81330,159773,120551.5
Full Stack Developer,Bangalore,85520,61902,113913,87907.5
Cybersecurity Analyst,Hyderabad,78408,61993,123909,92951.0
Software Engineer (Frontend),Chandigarh,88979,75695,137571,106633.0
iOS Developer,Goa,177466,139358,260130,199744.0
Cloud Engineer,Gurgaon,118568,86440,166056,126248.0
Software Engineer,Bangalore,265840,157012,321505,239258.5
Cybersecurity Analyst,Noida,78654,59471,118405,88938.0
Junior Developer,Delhi,61070,51049,89733,70391.0
AR/VR Engineer,Chennai,182040,152252,304756,228504.0
Machine Learning Engineer,Mumbai,209191,188530,411265,299897.5
Machine Learning Engineer,Mysore,200370,141053,295815,218434.0
Cybersecurity Analyst,Chennai,156256,120819,221874,171346.5
Full Stack Developer,Pune,97997,64594,122833,93713.5
Blockchain Developer,Bangalore,262060,232330,422514,327422.0
Full Stack Developer,Delhi,304054,198586,375781,287183.5
Cybersecurity Analyst,Pune,100433,71375,141280,106327.5
UI/UX Designer,Nagpur,141878,85144,190732,137938.0
Technical Writer,Mumbai,101231,83556,185618,134587.0
Data Scientist,Bangalore,272279,168951,347468,258209.5
DevOps Engineer,Surat,83657,52686,101828,77257.0
AI Engineer,Gurgaon,277189,224918,477996,351457.0
Software Engineer (Backend),Hyderabad,183005,103776,175111,139443.5
Software Engineer (Frontend),Bangalore,220395,175005,306197,240601.0
Cloud Engineer,Mumbai,176476,113741,216246,164993.5
Research Scientist,Delhi,136764,77052,144819,110935.5
Software Engineer (Frontend),Chennai,169220,99426,178419,138922.5
Software Engineer (Frontend),Mumbai,183013,177363,323437,250400.0
DevOps Engineer,Delhi,106833,91003,172088,131545.5
Machine Learning Engineer,Chennai,247961,146840,305635,226237.5
DevOps Engineer,Delhi,88809,82601,160401,121501.0
Computer Vision Engineer,Mumbai,142568,89349,170511,129930.0
Data Scientist,Hyderabad,146912,93815,209034,151424.5
Full Stack Developer,Hyderabad,158051,87496,160354,123925.0
Site Reliability Engineer,Mumbai,81533,72033,136845,104439.0
Software Engineer (Frontend),Pune,246252,162490,278024,220257.0
NLP Engineer,Mumbai,88248,78486,155679,117082.5
DevOps Engineer,Pune,86705,56309,109252,82780.5
Cloud Engineer,Pune,73696,50863,94059,72461.0
Cloud Engineer,Pune,128570,106225,190427,148326.0
Full Stack Developer,Mumbai,330134,185186,347052,266119.0
Software Engineer,Delhi,191509,134436,261448,197942.0
Full Stack Developer,Chennai,113973,75582,147280,111431.0
Cloud Engineer,Chennai,333070,238415,448540,343477.5
iOS Developer,Mumbai,137167,90075,161696,125885.5
Cybersecurity Analyst,Kochi,132273,77800,155616,116708.0
Information Security Engineer,Mumbai,192557,138077,278855,208466.0
Machine Learning Engineer,Pune,117809,86677,189455,138066.0
iOS Developer,Chennai,223355,121321,231089,176205.0
Network Engineer,Mysore,115500,86684,171327,129005.5
iOS Developer,Chennai,130157,79105,154153,116629.0
Cybersecurity Analyst,Pune,180043,143733,273068,208400.5
Software Engineer (Backend),Gurgaon,332915,214050,396469,305259.5
Software Engineer (Backend),Kochi,130460,127243,213005,170124.0
Data Scientist,Pune,220124,95514,201789,148651.5
Software Engineer (Frontend),Delhi,114056,85927,153511,119719.0
Data Scientist,Chennai,109551,64140,141562,102851.0
Product Manager,Kolkata,283160,165405,337025,251215.0
Principal Engineer,Delhi,460918,287148,529134,408141.0
Technical Architect,Pune,314471,172330,355765,264047.5
DevOps Engineer,Pune,168457,94599,178405,136502.0
Data Scientist,Mumbai,281388,149636,310492,230064.0
Cybersecurity Analyst,Hyderabad,169985,137549,272467,205008.0
AI Engineer,Goa,137762,69280,151411,110345.5
Software Engineer (Backend),Chennai,168792,115391,215519,165455.0
AR/VR Engineer,Indore,175602,98610,191345,144977.5
DevOps Engineer,Mumbai,307311,188399,344696,266547.5
Data Scientist,Coimbatore,87145,64659,140103,102381.0
Software Engineer (Frontend),Mumbai,145878,108784,182921,145852.5
Technical Writer,Nagpur,48135,32728,68660,50694.0
NLP Engineer,Delhi,135007,79865,151567,115716.0
Software Engineer (Frontend),Indore,80558,63869,114095,88982.0
Cybersecurity Analyst,Chennai,242962,111058,221531,166294.5
Cloud Engineer,Chennai,127415,74224,142681,108452.5
Cloud Engineer,Chennai,67436,50439,92560,71499.5
Senior Software Engineer,Hyderabad,327134,212192,371331,291761.5
NLP Engineer,Ahmedabad,153849,73881,158316,116098.5
Principal Engineer,Delhi,656578,453896,822182,638039.0
Cloud Engineer,Kolkata,133397,79214,156722,117968.0
Cybersecurity Analyst,Hyderabad,144836,89940,180245,135092.5
Full Stack Developer,Mumbai,133030,78083,151056,114569.5
Cloud Engineer,Mumbai,73624,64053,118448,91250.5
Software Engineer (Backend),Ahmedabad,133703,125012,229987,177499.5
Data Scientist,Mumbai,220701,170741,356183,263462.0
Data Scientist,Chennai,98074,53998,119602,86800.0
Machine Learning Engineer,Bangalore,499689,298171,604258,451214.5
Data Scientist,Lucknow,180191,116404,248157,182280.5
Cybersecurity Analyst,Gurgaon,121488,77795,161487,119641.0
Machine Learning Engineer,Lucknow,117049,98476,195731,147103.5
AI Engineer,Bangalore,427373,249804,475682,362743.0
Machine Learning Engineer,Mumbai,340869,192372,377032,284702.0
AR/VR Engineer,Chennai,117670,81021,170916,125968.5
Cybersecurity Analyst,Pune,70731,69696,127189,98442.5
Software Engineer,Bangalore,193636,119733,225473,172603.0
Software Engineer (Frontend),Hyderabad,107064,97597,180310,138953.5
Software Engineer (Backend),Visakhapatnam,114090,71517,135900,103708.5
Data Engineer,Pune,154678,103158,211533,157345.5
Full Stack Developer,Kochi,87740,85691,169088,127389.5
Senior Software Engineer,Mumbai,362885,254803,461095,357949.0
DevOps Engineer,Coimbatore,139761,81493,163547,122520.0
Site Reliability Engineer,Pune,265395,174432,335208,254820.0
AI Engineer,Chennai,271034,175890,362084,268987.0
Cloud Engineer,Mumbai,163217,118179,226992,172585.5
Blockchain Developer,Mumbai,265252,192998,359673,276335.5
Cybersecurity Analyst,Pune,102261,72296,138091,105193.5
Cloud Engineer,Bangalore,112905,78791,144792,111791.5
Software Engineer,Bangalore,284935,170280,314429,242354.5
Cybersecurity Analyst,Noida,153949,89199,171336,130267.5
DevOps Engineer,Hyderabad,109294,106612,210528,158570.0
Cloud Engineer,Mumbai,181159,107365,196201,151783.0
Full Stack Developer,Jaipur,118631,83499,156967,120233.0
Machine Learning Engineer,Hyderabad,107522,78707,160619,119663.0
Lead Data Scientist,Trivandrum,130648,108644,196425,152534.5
AI Engineer,Mumbai,114307,66900,137210,102055.0
Machine Learning Engineer,Delhi,143596,102812,212871,157841.5
Machine Learning Engineer,Indore,163727,92938,206595,149766.5
Embedded Systems Engineer,Hyderabad,325646,193380,424800,309090.0
AI Engineer,Chennai,184627,117939,237412,177675.5
Senior Software Engineer,Delhi,131777,110186,189802,149994.0
Cloud Engineer,Mumbai,293088,167566,318259,242912.5
Cybersecurity Analyst,Chennai,202021,100486,214368,157427.0
Full Stack Developer,Delhi,88604,61462,110519,85990.5
QA Engineer,Kolkata,73681,70334,139197,104765.5
Product Manager,Bhubaneswar,142728,81941,166172,124056.5
Full Stack Developer,Trivandrum,382173,247817,438835,343326.0
Robotics Engineer,Coimbatore,88588,80727,174296,127511.5
UI/UX Designer,Noida,102384,73230,155724,114477.0
Robotics Engineer,Chandigarh,143550,131047,255114,193080.5
Machine Learning Engineer,Pune,374069,200192,419294,309743.0
Data Engineer,Chennai,161358,155638,299737,227687.5
AI Engineer,Mumbai,319765,189860,407387,298623.5
Cloud Engineer,Delhi,153943,90184,165199,127691.5
Cybersecurity Analyst,Mumbai,244153,144952,286507,215729.5
Machine Learning Engineer,Bangalore,262498,144300,281967,213133.5
Software Engineer (Frontend),Chennai,230461,178907,339457,259182.0
Technical Architect,Visakhapatnam,237362,134952,267184,201068.0
Machine Learning Engineer,Bhubaneswar,217268,150438,293274,221856.0
NLP Engineer,Chennai,186439,114546,227790,171168.0
Cybersecurity Analyst,Delhi,177088,144275,286218,215246.5
Android Developer,Delhi,208510,111113,217442,164277.5
Full Stack Developer,Chennai,129986,76686,145125,110905.5
Software Engineer,Chennai,329285,195322,368690,282006.0
DevOps Engineer,Pune,246235,137987,265303,201645.0
Database Administrator,Chennai,182108,110186,218653,164419.5
Senior Software Engineer,Delhi,204632,167325,318404,242864.5
Software Engineer,Jaipur,214136,140451,277576,209013.5
Research Scientist,Chennai,182121,181024,359695,270359.5
Software Engineer (Frontend),Kolkata,169571,125823,217762,171792.5
Cybersecurity Analyst,Delhi,73541,51399,103668,77533.5
Computer Vision Engineer,Bangalore,389374,228246,449066,338656.0
Mobile Developer,Hyderabad,283083,155215,305723,230469.0
AI Engineer,Mumbai,493858,247147,509914,378530.5
Machine Learning Engineer,Delhi,160557,142252,315632,228942.0
Cloud Engineer,Delhi,109952,92096,180737,136416.5
Full Stack Developer,Bangalore,230570,227450,402393,314921.5
Cybersecurity Analyst,Ahmedabad,68095,58672,107264,82968.0
Data Scientist,Pune,179581,174829,377679,276254.0
Software Engineer (Backend),Hyderabad,342346,296823,515101,405962.0
Computer Vision Engineer,Mumbai,286106,190685,387182,288933.5
Full Stack Developer,Mumbai,306753,167615,324035,245825.0
Software Engineer (Backend),Lucknow,179371,105289,188794,147041.5
AR/VR Engineer,Bangalore,209817,178111,335905,257008.0
Software Engineer (Backend),Bangalore,357540,241014,417697,329355.5
Blockchain Developer,Delhi,387214,230443,455463,342953.0
System Administrator,Noida,130948,72572,138022,105297.0
Software Engineer (Backend),Chennai,134078,106052,205880,155966.0
Machine Learning Engineer,Pune,116583,76498,156993,116745.5
Software Engineer (Backend),Mumbai,331511,194148,356355,275251.5
AI Engineer,Chennai,277171,210098,407248,308673.0
Data Scientist,Delhi,211246,123719,258922,191320.5
AR/VR Engineer,Bangalore,383990,215124,420674,317899.0
Database Administrator,Bangalore,367525,181435,359631,270533.0
Network Engineer,Chennai,130738,69647,146673,108160.0
Android Developer,Hyderabad,269620,172043,308364,240203.5
Software Engineer (Backend),Mumbai,152741,90234,155067,122650.5
AI Engineer,Pune,119516,85552,180605,133078.5
Database Administrator,Trivandrum,169626,102539,198180,150359.5
iOS Developer,Delhi,223885,170661,304027,237344.0
Data Engineer,Delhi,326377,210509,406485,308497.0
Data Scientist,Chennai,181272,105173,229565,167369.0
Technical Writer,Delhi,219728,131923,271795,201859.0
Software Engineer,Pune,213882,166554,310446,238500.0
Database Administrator,Kolkata,136539,101187,212408,156797.5
DevOps Engineer,Chennai,232450,137522,266713,202117.5
Cybersecurity Analyst,Mumbai,157624,155263,316976,236119.5
Software Engineer (Backend),Bangalore,179890,131446,236951,184198.5
Software Engineer (Backend),Mumbai,191391,109636,200344,154990.0
Cloud Engineer,Mumbai,276847,198977,362667,280822.0
Data Scientist,Chennai,175894,99650,195677,147663.5
AI Engineer,Pune,148539,89994,182072,136033.0
NLP Engineer,Chennai,306865,181525,359943,270734.0
DevOps Engineer,Chennai,126965,114885,209861,162373.0
AI Engineer,Chennai,126139,98374,203374,150874.0
Technical Architect,Ahmedabad,214608,141027,274641,207834.0
Cloud Engineer,Mumbai,230773,155083,284558,219820.5
Cybersecurity Analyst,Chennai,195627,155959,315426,235692.5
AR/VR Engineer,Delhi,137066,83202,157133,120167.5
Cloud Engineer,Kolkata,163054,136784,248252,192518.0
DevOps Engineer,Bangalore,127589,91379,176302,133840.5
Software Engineer (Frontend),Surat,279539,168307,309577,238942.0
Software Engineer,Pune,80350,64295,127000,95647.5
iOS Developer,Hyderabad,197487,183871,345092,264481.5
Information Security Engineer,Surat,121283,98254,183269,140761.5
Blockchain Developer,Indore,492044,283110,502585,392847.5
Technical Writer,Mysore,135798,126332,278286,202309.0
NLP Engineer,Chennai,122032,82006,159947,120976.5
NLP Engineer,Pune,410406,259329,498240,378784.5
Research Scientist,Kochi,223372,147846,289618,218732.0
Data Engineer,Pune,128796,90646,168296,129471.0
QA Engineer,Bangalore,87784,54214,102608,78411.0
Junior Developer,Hyderabad,104927,63217,107001,85109.0
Software Engineer,Kochi,125534,67817,124549,96183.0
Full Stack Developer,Delhi,340103,187809,376593,282201.0
Product Manager,Chennai,211080,117165,244104,180634.5
AI Engineer,Jaipur,308430,165723,340960,253341.5
Full Stack Developer,Pune,246099,155511,280678,218094.5
Full Stack Developer,Kolkata,203224,139055,278380,208717.5
DevOps Engineer,Chennai,113099,62193,126951,94572.0
Full Stack Developer,Delhi,87326,70148,129588,99868.0
Software Engineer (Backend),Chennai,150679,113945,200753,157349.0
Software Engineer,Delhi,133552,124427,219868,172147.5
Software Engineer (Frontend),Kolkata,110367,82021,144722,113371.5
AI Engineer,Goa,206673,103994,208757,156375.5
Senior Software Engineer,Delhi,105918,84890,157688,121289.0
Computer Vision Engineer,Chennai,136620,95160,190066,142613.0
Lead Data Scientist,Surat,282007,177285,351140,264212.5
UI/UX Designer,Nagpur,76479,67876,138191,103033.5
Data Scientist,Indore,71050,42726,83279,63002.5
Software Engineer (Backend),Gurgaon,327115,198054,383916,290985.0
Cybersecurity Analyst,Mumbai,152531,114232,208230,161231.0
Technical Architect,Kochi,516313,309288,634851,472069.5
Computer Vision Engineer,Pune,212602,169704,332248,250976.0
Computer Vision Engineer,Mumbai,315406,293367,552042,422704.5
NLP Engineer,Chennai,414333,193546,382888,288217.0
Database Administrator,Hyderabad,99964,61718,134438,98078.0
iOS Developer,Bangalore,224789,168749,325933,247341.0
Cloud Engineer,Hyderabad,95943,69780,134094,101937.0
Data Engineer,Delhi,221046,174458,339253,256855.5
Data Engineer,Hyderabad,147321,112895,213206,163050.5
DevOps Engineer,Mumbai,176094,126037,220828,173432.5
Lead Data Scientist,Pune,227431,145900,270357,208128.5
Mobile Developer,Mumbai,235975,153344,308710,231027.0
QA Engineer,Delhi,224629,171592,340551,256071.5
DevOps Engineer,Delhi,177154,100522,202208,151365.0
Technical Writer,Mysore,132098,106327,214011,160169.0
Junior Developer,Delhi,122211,108097,204357,156227.0
Machine Learning Engineer,Lucknow,127662,73943,150247,112095.0
Junior Developer,Hyderabad,43378,36131,60282,48206.5
Data Engineer,Mumbai,199303,164236,320433,242334.5
Software Engineer (Backend),Hyderabad,292698,156749,275041,215895.0
Cloud Engineer,Mumbai,129713,72268,141814,107041.0
QA Engineer,Pune,172243,85304,171539,128421.5
NLP Engineer,Hyderabad,256279,186266,367842,277054.0
Software Engineer (Backend),Chennai,175778,141862,268034,204948.0
Software Engineer (Frontend),Bangalore,283592,179229,334234,256731.5
Full Stack Developer,Goa,121033,89384,161686,125535.0
Cybersecurity Analyst,Trivandrum,251806,174534,322599,248566.5
Software Engineer (Backend),Pune,346451,206011,373228,289619.5
Game Developer,Chandigarh,61657,53772,106378,80075.0
AI Engineer,Mumbai,153844,93464,189886,141675.0
Mobile Developer,Chennai,219031,160418,311980,236199.0
Cloud Engineer,Hyderabad,71592,65207,128502,96854.5
DevOps Engineer,Mumbai,174968,121183,238290,179736.5
Full Stack Developer,Goa,109455,79646,149163,114404.5
Software Engineer (Frontend),Pune,99753,78106,130042,104074.0
NLP Engineer,Mysore,211354,125739,248648,187193.5
Cloud Engineer,Mumbai,153869,97394,181437,139415.5
Data Scientist,Chennai,124106,100870,202279,151574.5
Software Engineer,Chandigarh,134951,83983,169027,126505.0
Cybersecurity Analyst,Visakhapatnam,140859,81350,162727,122038.5
Software Engineer (Frontend),Hyderabad,69285,60320,108377,84348.5
Full Stack Developer,Bangalore,142386,87104,156195,121649.5
Machine Learning Engineer,Chandigarh,186679,96077,199319,147698.0
Machine Learning Engineer,Mumbai,214968,183749,377820,280784.5
Software Engineer,Chennai,341951,204727,382737,293732.0
Software Engineer (Frontend),Mumbai,148302,132248,240357,186302.5
Product Manager,Indore,354629,199913,405811,302862.0
Software Engineer,Mumbai,119611,67300,139168,103234.0
AI Engineer,Bangalore,292682,156567,318609,237588.0
Information Security Engineer,Delhi,335556,195711,398073,296892.0
Software Engineer (Backend),Mumbai,143229,107582,198935,153258.5
Software Engineer,Chennai,92862,73735,155071,114403.0
Computer Vision Engineer,Mysore,118983,88939,171647,130293.0
AI Engineer,Noida,546884,277424,572782,425103.0
Cybersecurity Analyst,Delhi,73832,50272,93981,72126.5
Machine Learning Engineer,Bangalore,309110,196703,394810,295756.5
Cybersecurity Analyst,Bhubaneswar,229965,137108,254013,195560.5
Machine Learning Engineer,Mumbai,255071,139902,276920,208411.0
DevOps Engineer,Delhi,293988,154738,305845,230291.5
Senior Software Engineer,Mumbai,189654,152933,268227,210580.0
Software Engineer (Backend),Bangalore,154781,112389,199112,155750.5
AI Engineer,Pune,365548,184995,384765,284880.0
AI Engineer,Chennai,79821,66049,136773,101411.0
Robotics Engineer,Mumbai,221846,110749,225542,168145.5
AI Engineer,Ahmedabad,235726,148228,287861,218044.5
Software Engineer,Nagpur,392645,219179,416590,317884.5
Product Manager,Bangalore,479508,279604,629324,454464.0
QA Engineer,Chennai,142309,94107,197242,145674.5
Software Engineer,Bangalore,411059,235414,448391,341902.5
Technical Architect,Pune,196053,128023,260749,194386.0
AR/VR Engineer,Chennai,262689,119517,243132,181324.5
AI Engineer,Delhi,259373,164428,352374,258401.0
Software Engineer (Frontend),Hyderabad,116710,84898,153945,119421.5
Software Engineer (Backend),Nagpur,69457,54536,99501,77018.5
Cybersecurity Analyst,Delhi,152217,96206,192789,144497.5
Technical Architect,Mumbai,500440,273844,526668,400256.0
iOS Developer,Mumbai,144032,84818,157157,120987.5
Machine Learning Engineer,Bangalore,138500,133665,267041,200353.0
Computer Vision Engineer,Bangalore,231225,190952,377293,284122.5
Technical Architect,Goa,260281,176386,338920,257653.0
Cloud Engineer,Visakhapatnam,238135,112057,215415,163736.0
Machine Learning Engineer,Hyderabad,210508,125942,261875,193908.5
Cloud Engineer,Chennai,247816,150272,263923,207097.5
Game Developer,Chennai,93775,67740,138739,103239.5
Lead Data Scientist,Pune,262330,177666,353009,265337.5
Blockchain Developer,Kochi,445262,270628,542113,406370.5
Robotics Engineer,Hyderabad,186253,100118,203512,151815.0
Data Scientist,Visakhapatnam,150346,102394,208978,155686.0
Game Developer,Pune,160151,91762,187871,139816.5
Machine Learning Engineer,Mumbai,201457,173192,372528,272860.0
DevOps Engineer,Delhi,74755,67173,130815,98994.0
Software Engineer (Backend),Mumbai,181047,160780,279427,220103.5
Machine Learning Engineer,Hyderabad,261976,163272,327838,245555.0
Cybersecurity Analyst,Pune,190193,145678,284441,215059.5
System Administrator,Bangalore,184343,147344,287981,217662.5
Full Stack Developer,Kochi,329969,216135,401538,308836.5
Cloud Engineer,Mysore,180150,84340,171446,127893.0
Technical Writer,Mumbai,157688,86741,174889,130815.0
Machine Learning Engineer,Delhi,100720,66736,139427,103081.5
Cloud Engineer,Hyderabad,107244,99820,194995,147407.5
iOS Developer,Delhi,216098,134263,230976,182619.5
Data Scientist,Pune,158174,136922,283325,210123.5
Data Scientist,Bangalore,171736,84309,181864,133086.5
Research Scientist,Pune,585459,309677,587014,448345.5
Cybersecurity Analyst,Chennai,182853,147692,281196,214444.0
System Administrator,Bangalore,86368,84169,173682,128925.5
Software Engineer (Backend),Chennai,285368,172572,305268,238920.0
Cybersecurity Analyst,Lucknow,91898,76432,153294,114863.0
Software Engineer,Delhi,134415,78906,154021,116463.5
Research Scientist,Delhi,445189,252965,502994,377979.5
Full Stack Developer,Mumbai,239503,134085,262332,198208.5
Cloud Engineer,Hyderabad,252166,112626,223736,168181.0
AR/VR Engineer,Chennai,284817,146298,306047,226172.5
Research Scientist,Kochi,247042,169522,322891,246206.5
DevOps Engineer,Hyderabad,253284,165660,338155,251907.5
Software Engineer (Backend),Trivandrum,99893,85031,154589,119810.0
Data Scientist,Nagpur,162215,105519,239517,172518.0
Software Engineer (Backend),Mumbai,180231,127017,219048,173032.5
Embedded Systems Engineer,Pune,119944,78967,170231,124599.0
Robotics Engineer,Pune,124407,78337,151856,115096.5
Computer Vision Engineer,Trivandrum,161331,143158,291620,217389.0
Cloud Engineer,Goa,52702,47537,88056,67796.5
Software Engineer (Frontend),Mumbai,104170,78069,138150,108109.5
Software Engineer,Chennai,174441,89279,174808,132043.5
Software Engineer (Frontend),Chennai,243808,180606,333037,256821.5
Software Engineer (Backend),Chennai,224965,123003,209912,166457.5
Software Engineer,Mumbai,133271,97951,184484,141217.5
Mobile Developer,Pune,160042,130706,257285,193995.5
Software Engineer,Noida,91796,79878,156245,118061.5
Data Scientist,Visakhapatnam,105679,62028,134748,98388.0
DevOps Engineer,Delhi,125987,99645,183857,141751.0
Lead Data Scientist,Chennai,265383,233843,442520,338181.5
Software Engineer (Backend),Delhi,195433,157619,290251,223935.0
Full Stack Developer,Ahmedabad,123516,80907,163532,122219.5
Cybersecurity Analyst,Mumbai,58047,55233,116958,86095.5
Cloud Engineer,Delhi,154610,152623,309502,231062.5
Junior Developer,Nagpur,71784,57556,96462,77009.0
Information Security Engineer,Hyderabad,152169,141878,286171,214024.5
Cloud Engineer,Hyderabad,141490,76646,154774,115710.0
Android Developer,Pune,231758,158466,309729,234097.5
Full Stack Developer,Hyderabad,100672,84806,157751,121278.5
Cloud Engineer,Hyderabad,179425,115943,228576,172259.5
Software Engineer (Frontend),Bangalore,151597,99613,187296,143454.5
Data Scientist,Delhi,192650,185352,412318,298835.0
Cybersecurity Analyst,Mumbai,181542,136293,258367,197330.0
DevOps Engineer,Pune,81598,77020,153276,115148.0
Cloud Engineer,Hyderabad,292010,230292,438272,334282.0
Machine Learning Engineer,Chennai,150413,75057,154672,114864.5
Game Developer,Goa,385947,215855,428158,322006.5
Technical Architect,Delhi,395302,373144,785696,579420.0
AI Engineer,Coimbatore,130340,70523,156765,113644.0
Machine Learning Engineer,Chennai,257724,143076,309177,226126.5
Cybersecurity Analyst,Pune,161376,106676,208336,157506.0
Data Scientist,Pune,290434,140203,307148,223675.5
Network Engineer,Pune,110695,66826,137634,102230.0
DevOps Engineer,Bangalore,170896,96820,176271,136545.5
Cloud Engineer,Delhi,150595,105289,202744,154016.5
Software Engineer (Frontend),Ahmedabad,142624,107912,199393,153652.5
Software Engineer (Frontend),Bangalore,305630,154801,289881,222341.0
Software Engineer (Backend),Pune,256600,160024,286754,223389.0
Full Stack Developer,Pune,174322,119337,232454,175895.5
Lead Data Scientist,Hyderabad,320232,208379,397796,303087.5
Data Engineer,Chennai,122994,73552,140834,107193.0
UI/UX Designer,Jaipur,72851,47674,102762,75218.0
